Time	Iteration	AverageReturn1	StdReturn1	MaxReturn1	MinReturn1	AverageReturn2	StdReturn2	MaxReturn2	MinReturn2	AverageTotalReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
5.209543704986572	0	-174.543895041	45.9432511555	2.97420876988	-265.993317482	139.274125536	35.7848263399	246.656925994	32.8334185709	-35.2697695046	60.1711381093	166.435889101	-171.080442802	10.0	0.0	257	257	2570	2570
7.786473751068115	1	-160.515615778	43.309979678	-35.0134432299	-286.472256432	135.783687472	33.4189915092	213.184249464	9.0883675303	-24.7319283059	50.4719417412	122.024931082	-172.590451561	10.0	0.0	257	514	2570	5140
10.198192119598389	2	-153.788131151	45.7133540026	36.760050616	-291.465735676	146.424493293	34.4219310622	225.890054232	-14.4909094295	-7.36363785756	55.2102816886	139.263176373	-149.970981025	10.0	0.0	257	771	2570	7710
14.24996566772461	3	-147.476362592	42.1676241486	-46.598264499	-278.738025114	149.338245763	32.4973615877	228.428056069	38.8081635007	1.86188317092	50.50112452	116.297488778	-167.603594893	10.0	0.0	257	1028	2570	10280
16.720207929611206	4	-133.44123519	47.3787652576	34.8977024519	-251.248721456	145.939632408	31.8303207229	227.054999133	55.1660521324	12.4983972175	53.9252364298	184.907759571	-136.814193318	10.0	0.0	257	1285	2570	12850
19.167858600616455	5	-135.245400758	43.6967917501	43.3467711394	-244.153676335	150.784487943	32.1400633596	225.772930864	52.6447180015	15.5390871851	53.6923211282	195.33303639	-129.52679405	10.0	0.0	257	1542	2570	15420
21.63870882987976	6	-129.933219885	50.4945020315	62.9360913108	-234.288605866	152.950297946	31.0568555018	235.698084066	64.137770542	23.0170780612	55.1273068082	168.545806574	-112.479334475	10.0	0.0	257	1799	2570	17990
24.090585231781006	7	-121.699853125	49.1747300451	33.6668230366	-239.471353691	154.069733676	30.9498572768	232.35027253	59.2877196528	32.3698805519	57.1133590714	172.945633721	-115.128858846	10.0	0.0	257	2056	2570	20560
26.52205729484558	8	-114.312539172	49.2371906293	37.3689096188	-257.870096917	155.436356402	30.5835752507	239.389368103	66.7760675104	41.1238172301	52.722143288	221.868806685	-101.4634893	10.0	0.0	257	2313	2570	23130
28.988906145095825	9	-108.14019725	51.3880393958	41.6676808748	-238.726112404	154.289021724	29.9794051168	219.043790697	40.7766004134	46.1488244743	53.5669874345	218.837096715	-108.654624342	10.0	0.0	257	2570	2570	25700
31.4137179851532	10	-105.189487747	52.3290981162	73.6195363664	-244.615887204	155.10092244	30.7129388736	229.07568334	51.7557986507	49.9114346924	52.9838769876	178.137367632	-105.921232036	10.0	0.0	257	2827	2570	28270
33.87847399711609	11	-94.651532786	52.4757066531	127.278890011	-216.031338754	154.56314904	29.1978672841	233.74266482	56.1124022413	59.9116162536	55.063005499	243.78102854	-80.1574966353	10.0	0.0	257	3084	2570	30840
36.305017709732056	12	-82.4173786519	53.2300754761	85.3334950114	-229.495172076	155.263989203	31.5294026635	254.679461964	74.7731681513	72.846610551	54.1900610177	223.548322788	-71.3620852475	10.0	0.0	257	3341	2570	33410
38.7042670249939	13	-63.6576739112	61.3283117687	146.11213741	-216.035184564	154.401400584	34.6820996255	254.085609499	-22.7498030225	90.7437266727	59.7569434357	298.320781879	-95.6062417203	10.0	0.0	257	3598	2570	35980
41.1586217880249	14	-57.9561009097	54.5200159453	123.864384341	-207.96807661	159.122902776	30.8161744819	248.456421911	45.9631957829	101.166801866	56.2108345989	247.031944836	-72.2898615109	10.0	0.0	257	3855	2570	38550
43.56580090522766	15	-49.7358774687	59.7616816225	145.648163246	-207.955270718	154.983532211	33.726848627	239.130585156	32.8694776273	105.247654743	59.1668012817	301.166024156	-73.2873229272	10.0	0.0	257	4112	2570	41120
45.99329090118408	16	-39.8424230883	66.3039079388	145.861042004	-202.966058029	153.623566227	33.2058496099	235.424153109	51.082071234	113.781143139	61.4091223996	262.439019858	-69.8070671436	10.0	0.0	257	4369	2570	43690
48.46767807006836	17	-23.2243904699	62.4377385958	140.001665075	-178.540793608	153.896450559	31.6947876504	230.227433021	62.0279536788	130.672060089	60.1954616019	299.36141735	-24.8604542186	10.0	0.0	257	4626	2570	46260
50.90299344062805	18	-10.0387868015	64.0417451407	186.103920722	-262.805674325	152.437247177	34.2416201448	254.269599108	61.0348423501	142.398460375	58.8152660875	285.663057937	-104.664327024	10.0	0.0	257	4883	2570	48830
53.31496548652649	19	4.30778468366	60.7693710818	160.630488584	-194.712449101	147.099476468	32.3737367561	227.53262934	52.2328147243	151.407261152	58.838637314	284.351002081	-29.5364758084	10.0	0.0	257	5140	2570	51400
56.57451391220093	20	10.9623444967	64.206267649	161.135377974	-263.549748633	150.633572785	34.1318614135	247.854852613	16.366101364	161.595917282	62.0037480028	316.191492276	-123.642572778	10.0	0.0	257	5397	2570	53970
59.02451300621033	21	21.2896400552	63.5471120076	168.737472748	-212.767052103	145.441048482	30.9235130361	226.970846386	41.8585836318	166.730688538	58.934270413	336.263413205	-63.5802123186	10.0	0.0	257	5654	2570	56540
61.43221354484558	22	45.5269325634	63.9689640561	217.747474993	-172.963183359	141.968209973	31.3898719452	224.262583874	37.9051524788	187.495142536	62.1625557808	321.6222136	-25.6737755033	10.0	0.0	257	5911	2570	59110
63.879963397979736	23	55.9801681177	65.9067297533	187.525447727	-180.593093062	139.833589971	34.5176861231	229.461981642	-5.22906685835	195.813758089	66.2588198306	335.738586759	-50.0275352156	10.0	0.0	257	6168	2570	61680
66.32941389083862	24	67.6010605322	69.6425093031	210.41552384	-220.735148891	140.002347087	33.6567306455	224.740871187	12.6843457992	207.603407619	66.4237753913	352.061073419	-74.0319314992	10.0	0.0	257	6425	2570	64250
68.71832799911499	25	64.8349398151	77.2046784014	214.759150115	-228.263393431	134.298830666	35.9395056772	219.088453789	7.78969240024	199.133770481	74.7563670709	357.301105791	-92.9738378977	10.0	0.0	257	6682	2570	66820
71.14945578575134	26	75.5552472644	78.1466678319	234.07421734	-215.593478549	133.963144069	37.3446868479	229.566937162	-8.7135478362	209.518391333	74.3307242248	357.125777086	-55.9797975251	10.0	0.0	257	6939	2570	69390
73.55411577224731	27	79.7387497405	83.2632738265	219.106776354	-203.232579469	130.455890597	35.574073703	216.803507218	15.1520844742	210.194640337	79.0262956249	347.601067381	-69.421706137	10.0	0.0	257	7196	2570	71960
75.98192548751831	28	79.3380914134	82.6764605879	210.600855417	-250.830933986	129.548368949	37.4475569947	229.515643619	-26.6498103212	208.886460362	80.7439399559	381.17806412	-65.9912782742	10.0	0.0	257	7453	2570	74530
78.4372820854187	29	91.0431717571	75.8412348501	226.83744323	-214.174012226	125.959375401	35.1864039793	213.578986655	-5.23850950429	217.002547158	75.2940962337	374.395344234	-68.859832964	10.0	0.0	257	7710	2570	77100
80.82122135162354	30	93.6191432539	80.0918909789	256.615642032	-246.358792542	127.181233596	35.0885402606	209.138444017	5.02138831104	220.80037685	80.9322933327	366.189178797	-116.944040819	10.0	0.0	257	7967	2570	79670
83.2586464881897	31	96.2171714184	76.7487895235	228.865248817	-215.670218916	121.311162453	33.2638151307	203.052576934	20.3538416705	217.528333871	75.0588975513	386.453913168	-64.3490898782	10.0	0.0	257	8224	2570	82240
85.664790391922	32	101.794686169	80.8962022793	255.157320761	-257.856284646	127.120203593	32.8068409486	211.027880078	-19.0263261758	228.914889762	81.3904284636	363.912108735	-122.475855004	10.0	0.0	257	8481	2570	84810
88.12345623970032	33	99.6679394489	87.1578986643	233.479576121	-278.160867348	124.574588613	31.4563406635	196.961911633	36.4961166343	224.242528062	83.6922825478	374.483057568	-177.839787607	10.0	0.0	257	8738	2570	87380
90.51414346694946	34	98.3837957647	87.1101500674	241.116925168	-241.469827916	121.000513232	32.5796655714	212.196983507	-24.2241146138	219.384308997	83.6039629459	371.549289221	-90.2706769099	10.0	0.0	257	8995	2570	89950
92.86133050918579	35	99.8210199584	88.1936931685	250.111393277	-241.829034294	124.9236861	33.135219939	206.737312106	1.6341170801	224.744706058	86.355963842	382.625310703	-138.583793234	10.0	0.0	257	9252	2570	92520
95.3029236793518	36	99.1744035758	83.9745815701	245.82440548	-170.664136755	118.34881787	32.1100977097	198.299586528	-4.97567442078	217.523221445	83.9988310486	374.486813624	-24.1571586819	10.0	0.0	257	9509	2570	95090
97.71030187606812	37	90.3596128225	91.3700941388	228.523827223	-317.187369727	119.854856198	31.2678423097	203.441482822	-4.72329984771	210.214469021	87.2748595308	357.772323051	-159.679590886	10.0	0.0	257	9766	2570	97660
100.14283275604248	38	110.813562822	74.1894929901	264.194098988	-144.996867111	112.518065737	33.2236070853	205.596340634	21.423330165	223.331628559	74.4629457056	367.581751963	-19.3583330808	10.0	0.0	257	10023	2570	100230
102.5886116027832	39	113.122785447	77.0155811484	253.299266418	-207.042324579	114.394049926	34.9960339458	201.95029818	2.40102620154	227.516835373	74.573829315	379.977765061	-47.2204590055	10.0	0.0	257	10280	2570	102800
105.01278376579285	40	128.490225625	63.8966970105	263.790278622	-142.99680191	112.471655754	32.3450998787	195.439690947	-26.5332674246	240.961881379	64.8515467256	379.010575813	5.29642852816	10.0	0.0	257	10537	2570	105370
107.39908361434937	41	125.103285066	65.7915417825	251.979464009	-162.486568428	111.785079785	36.2894945057	197.101173968	-10.3412965084	236.888364851	71.9701888968	388.470927998	-97.3773149575	10.0	0.0	257	10794	2570	107940
109.86577105522156	42	125.783432729	70.2841965996	242.927808631	-168.345257043	107.649742011	34.4839193191	197.203011081	-15.0680015581	233.43317474	73.4252219332	364.11060577	-105.494177658	10.0	0.0	257	11051	2570	110510
112.30037450790405	43	129.376194012	62.4175736047	260.895874342	-103.488125029	108.610506163	33.8806273136	190.97529406	-0.842016346073	237.986700175	67.7387169681	386.790540901	24.5881234932	10.0	0.0	257	11308	2570	113080
114.71990013122559	44	133.572128757	58.6579207633	244.578136881	-114.433086229	107.30952039	34.2587114027	197.01579897	6.11277727994	240.881649147	63.5185713542	395.342627116	-16.4091584578	10.0	0.0	257	11565	2570	115650
117.15229749679565	45	139.959089728	57.6000297628	253.339987329	-149.63037003	109.870624921	33.1668924806	212.006882973	6.31208107839	249.829714649	64.0691378893	388.955893856	-36.2774483583	10.0	0.0	257	11822	2570	118220
119.49859833717346	46	140.188563236	58.7025139488	249.975863654	-146.258325237	103.419580017	35.3029992886	180.725370259	-4.46178307897	243.608143253	61.3244942986	370.949337908	-14.841674026	10.0	0.0	257	12079	2570	120790
121.91813492774963	47	144.093580431	52.2968574865	261.732669372	-58.663665075	108.523029899	31.8122784952	201.775103908	-2.59495038049	252.61661033	58.3334176929	415.300436441	36.3692821717	10.0	0.0	257	12336	2570	123360
124.34242129325867	48	146.134328712	51.3012457646	282.382406973	-93.8482155069	109.856220332	30.9870360043	198.171120383	11.4316148434	255.990549044	53.5868231652	382.145648487	16.3079285297	10.0	0.0	257	12593	2570	125930
126.78775811195374	49	151.787077816	48.2938950657	265.120330415	-56.153758982	105.418331323	31.9315009807	193.228006217	12.3002402155	257.20540914	54.5183145113	390.128374217	40.0835129546	10.0	0.0	257	12850	2570	128500
129.141597032547	50	148.788545959	46.2451699169	272.657147238	-10.0057500429	108.37305875	34.7692769967	200.351050962	-25.2169576093	257.161604709	55.1754739103	426.034153308	80.8452347486	10.0	0.0	257	13107	2570	131070
131.5808699131012	51	152.769034636	51.8493700893	255.382285783	-67.8938049271	105.68137591	35.0963157003	193.556995552	-10.1077890615	258.450410546	60.1555700713	376.688163925	-0.0445064985524	10.0	0.0	257	13364	2570	133640
134.01664638519287	52	152.226773309	41.5240227375	237.448631914	-10.048665634	109.524186169	31.2888350276	186.597409246	-1.49158707985	261.750959478	49.774037711	400.061122916	99.6634100769	10.0	0.0	257	13621	2570	136210
