Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
3.5945558547973633	0	-689.108058021	81.2338016841	-536.426167469	-902.594698918	20.0	0.0	65	65	1300	1300
4.37488579750061	1	-647.156895763	78.8018571544	-469.793565322	-857.151780206	20.0	0.0	65	130	1300	2600
4.849646091461182	2	-627.271074243	92.0890045095	-438.844362234	-878.889858564	20.0	0.0	65	195	1300	3900
5.459014654159546	3	-616.443517017	74.4380830507	-439.166482771	-855.826679477	20.0	0.0	65	260	1300	5200
6.098462820053101	4	-586.499653906	69.7397890065	-406.541025959	-746.697132696	20.0	0.0	65	325	1300	6500
6.614081144332886	5	-559.067085374	66.3867258467	-431.884592097	-713.156925985	20.0	0.0	65	390	1300	7800
7.130279779434204	6	-516.201027062	77.0174959975	-326.230229159	-661.982310165	20.0	0.0	65	455	1300	9100
7.677144527435303	7	-495.183407932	66.7193873906	-370.713216717	-724.013865941	20.0	0.0	65	520	1300	10400
8.22402572631836	8	-467.70790719	67.514143689	-321.052719045	-653.496303698	20.0	0.0	65	585	1300	11700
8.810787439346313	9	-451.841803773	60.3522319556	-327.045673079	-654.946049638	20.0	0.0	65	650	1300	13000
9.310805320739746	10	-408.503253214	73.3623249603	-227.341830317	-570.403116073	20.0	0.0	65	715	1300	14300
9.888936281204224	11	-385.622825188	66.2103917507	-250.73612562	-531.155566778	20.0	0.0	65	780	1300	15600
10.404566287994385	12	-364.243739355	77.580322797	-204.931796645	-593.243901224	20.0	0.0	65	845	1300	16900
10.936866760253906	13	-337.687475762	67.1309936529	-192.362578243	-511.6992629	20.0	0.0	65	910	1300	18200
11.4368736743927	14	-307.790504855	63.9596899212	-178.49712773	-428.515822427	20.0	0.0	65	975	1300	19500
11.954436540603638	15	-270.661618177	74.0602288691	-122.103209818	-447.088466528	20.0	0.0	65	1040	1300	20800
12.93977665901184	16	-242.508415533	57.0821018694	-82.0177006419	-426.932609933	20.0	0.0	65	1105	1300	22100
13.424155712127686	17	-221.954777899	74.0081301867	-57.2102561874	-456.995859341	20.0	0.0	65	1170	1300	23400
13.892911434173584	18	-207.907345651	70.9737482512	-22.6322404617	-430.146641095	20.0	0.0	65	1235	1300	24700
14.267927646636963	19	-171.358457742	70.0075532817	2.18469833436	-345.552494744	20.0	0.0	65	1300	1300	26000
14.658544301986694	20	-149.917299663	86.7347466901	35.5642848455	-341.424529676	20.0	0.0	65	1365	1300	27300
