Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.7443184852600098	0	-551.057887	55.5135593961	-357.11042986	-673.473244691	20.0	0.0	251	251	5020	5020
2.777003049850464	1	-523.290516299	56.6802862413	-365.101043793	-657.828446068	20.0	0.0	251	502	5020	10040
3.739666223526001	2	-495.535866124	49.9443142861	-367.349136524	-663.472837974	20.0	0.0	251	753	5020	15060
4.704317092895508	3	-456.83582053	45.5261521272	-347.453631499	-577.85069737	20.0	0.0	251	1004	5020	20080
5.650956392288208	4	-427.190323433	47.2211887093	-313.165696254	-586.315403583	20.0	0.0	251	1255	5020	25100
6.587588787078857	5	-401.835331874	48.0442465117	-290.492493041	-514.689790515	20.0	0.0	251	1506	5020	30120
7.53821873664856	6	-371.389901629	46.3513266288	-264.501451694	-492.345214725	20.0	0.0	251	1757	5020	35140
8.495877742767334	7	-342.434796323	48.0854219813	-205.060952184	-464.876770901	20.0	0.0	251	2008	5020	40160
9.493561267852783	8	-312.923096425	43.5944558858	-201.849098266	-459.152944834	20.0	0.0	251	2259	5020	45180
10.450206279754639	9	-285.655249214	41.1447800546	-171.37292687	-386.960496059	20.0	0.0	251	2510	5020	50200
11.405852794647217	10	-260.206904909	43.8488174013	-125.072052596	-368.247555377	20.0	0.0	251	2761	5020	55220
12.394520282745361	11	-228.351143995	42.5705040878	-116.594394639	-339.400447876	20.0	0.0	251	3012	5020	60240
13.364187002182007	12	-197.950700409	38.6182147461	-91.0499561183	-291.496344567	20.0	0.0	251	3263	5020	65260
14.335838794708252	13	-177.230694851	38.4799815513	-67.1297559073	-274.733871272	20.0	0.0	251	3514	5020	70280
15.29948091506958	14	-150.402747155	39.1332441831	-43.4832352334	-265.117106342	20.0	0.0	251	3765	5020	75300
16.255125761032104	15	-121.027834754	38.2158749188	-25.9420391236	-242.475396281	20.0	0.0	251	4016	5020	80320
17.226795196533203	16	-95.9005915794	35.2001317606	-13.7989460917	-186.249691826	20.0	0.0	251	4267	5020	85340
18.180440664291382	17	-64.1658201769	37.4685561544	40.3487910657	-157.43583817	20.0	0.0	251	4518	5020	90360
19.143088579177856	18	-46.6648704384	37.1620003752	51.7785745801	-141.187027449	20.0	0.0	251	4769	5020	95380
20.09573268890381	19	-16.4222801022	34.7632699533	79.593002888	-166.29117933	20.0	0.0	251	5020	5020	100400
21.049362897872925	20	7.63566509691	36.6271628085	144.929701886	-87.7264263468	20.0	0.0	251	5271	5020	105420
22.01201295852661	21	33.8560511847	31.8479746685	129.592992648	-76.0288987559	20.0	0.0	251	5522	5020	110440
22.9626681804657	22	53.4042478689	34.3662358522	124.711835699	-46.6050910918	20.0	0.0	251	5773	5020	115460
23.911295413970947	23	77.8474555076	31.1833712664	152.444325955	-24.0983942135	20.0	0.0	251	6024	5020	120480
24.87794852256775	24	100.603598332	30.0733000745	162.026116066	-8.92275553924	20.0	0.0	251	6275	5020	125500
25.839616298675537	25	121.775760146	28.3834088166	191.15241092	46.1895512102	20.0	0.0	251	6526	5020	130520
26.811254262924194	26	137.394317187	26.9045992605	201.231251831	38.4862142625	20.0	0.0	251	6777	5020	135540
27.76689863204956	27	157.362434642	24.2068832295	204.913759888	60.8700206898	20.0	0.0	251	7028	5020	140560
28.711536645889282	28	170.571712431	21.9797252905	214.681418868	90.7999088005	20.0	0.0	251	7279	5020	145580
29.663194179534912	29	185.277503443	19.8800873838	223.119407474	79.9058810299	20.0	0.0	251	7530	5020	150600
30.63584876060486	30	196.521643736	16.0607715527	227.967688287	117.421176213	20.0	0.0	251	7781	5020	155620
31.608492612838745	31	203.562381271	12.6882050559	229.673181306	170.332496851	20.0	0.0	251	8032	5020	160640
32.566139221191406	32	210.997899499	11.930769691	237.749314841	171.0068122	20.0	0.0	251	8283	5020	165660
33.50977635383606	33	216.187294253	9.63175790721	236.902707297	183.328290364	20.0	0.0	251	8534	5020	170680
34.476441860198975	34	220.606046391	9.4331367868	251.500440946	186.928461367	20.0	0.0	251	8785	5020	175700
35.45408916473389	35	224.567845426	8.5506230837	244.188997892	195.943503572	20.0	0.0	251	9036	5020	180720
36.447773694992065	36	229.071302015	7.88900235339	250.926896048	205.2360672	20.0	0.0	251	9287	5020	185740
37.410423040390015	37	232.009054803	7.94429801837	249.346041721	205.062768382	20.0	0.0	251	9538	5020	190760
38.372069358825684	38	234.341767025	7.13787957576	253.70314704	214.778286731	20.0	0.0	251	9789	5020	195780
39.34172701835632	39	236.796452465	7.11232647104	254.546586562	214.810311071	20.0	0.0	251	10040	5020	200800
40.3093683719635	40	239.374888279	6.40254249815	258.099582849	216.44560061	20.0	0.0	251	10291	5020	205820
41.2940456867218	41	240.545936535	6.32352495434	257.934550122	216.122285317	20.0	0.0	251	10542	5020	210840
42.24167227745056	42	241.9907144	6.40698537958	258.036303113	225.262135909	20.0	0.0	251	10793	5020	215860
43.21733117103577	43	242.471794098	6.11461281083	256.084620613	219.978854954	20.0	0.0	251	11044	5020	220880
44.176979780197144	44	243.380419582	6.04189616678	259.641101771	223.487805288	20.0	0.0	251	11295	5020	225900
45.16164469718933	45	244.189951367	6.28898372323	257.668466442	223.96906023	20.0	0.0	251	11546	5020	230920
46.18633580207825	46	244.648420495	6.13016745118	262.120823041	226.25951894	20.0	0.0	251	11797	5020	235940
47.1409969329834	47	245.363032118	6.67455299224	264.53504918	223.287177398	20.0	0.0	251	12048	5020	240960
48.08461809158325	48	245.211325498	6.08921579341	263.472685194	227.231137623	20.0	0.0	251	12299	5020	245980
49.02825474739075	49	245.893201536	6.12140038862	260.376310362	226.647876629	20.0	0.0	251	12550	5020	251000
49.9718918800354	50	246.308980388	6.44664826125	259.379318146	229.269649108	20.0	0.0	251	12801	5020	256020
50.94356107711792	51	246.354295555	5.64195894302	259.071451622	232.925515587	20.0	0.0	251	13052	5020	261040
51.921207904815674	52	246.723155491	5.96691461866	264.39474566	226.224057995	20.0	0.0	251	13303	5020	266060
52.9178946018219	53	247.495396002	6.05308014208	264.229653876	226.849947417	20.0	0.0	251	13554	5020	271080
53.8885440826416	54	248.271315502	5.77315410616	264.174783435	233.764871119	20.0	0.0	251	13805	5020	276100
54.85018563270569	55	248.126931363	5.57867922108	261.884578033	229.339154382	20.0	0.0	251	14056	5020	281120
55.80384373664856	56	249.097341198	5.67611489322	267.40516513	234.783469024	20.0	0.0	251	14307	5020	286140
56.78450894355774	57	250.261196884	5.17515922992	262.43611972	233.484377655	20.0	0.0	251	14558	5020	291160
57.7651641368866	58	250.804060365	5.53890257764	266.139348121	235.389136269	20.0	0.0	251	14809	5020	296180
58.710792541503906	59	251.058787169	5.56157392081	266.157512856	230.164824363	20.0	0.0	251	15060	5020	301200
59.650439739227295	60	251.32085478	5.25830806516	265.34215174	233.70168695	20.0	0.0	251	15311	5020	306220
60.59308052062988	61	252.017568089	5.44349334967	266.19651397	238.160393602	20.0	0.0	251	15562	5020	311240
61.53569984436035	62	253.863124312	4.97074279302	266.608262553	241.681796831	20.0	0.0	251	15813	5020	316260
62.477335691452026	63	254.314730979	4.83091321016	266.207837452	241.783406365	20.0	0.0	251	16064	5020	321280
63.42298913002014	64	254.864144495	4.26963016672	265.240474934	243.184077625	20.0	0.0	251	16315	5020	326300
64.37761878967285	65	255.612650325	4.54139340263	269.193198514	236.836579195	20.0	0.0	251	16566	5020	331320
65.32327055931091	66	256.608870434	4.37983976153	267.849521826	244.758937351	20.0	0.0	251	16817	5020	336340
66.27690505981445	67	257.414320908	4.29494733915	268.98737035	247.383443352	20.0	0.0	251	17068	5020	341360
67.2515721321106	68	258.104932429	4.4056498821	268.953650562	241.72003167	20.0	0.0	251	17319	5020	346380
68.24424242973328	69	258.597499152	3.8729452991	268.90647813	250.66046055	20.0	0.0	251	17570	5020	351400
69.20289516448975	70	259.409305681	3.86411401868	269.746232288	248.675830036	20.0	0.0	251	17821	5020	356420
70.15153074264526	71	260.324039933	4.0194740091	270.212666597	245.830482203	20.0	0.0	251	18072	5020	361440
71.08716201782227	72	261.011003472	3.88663438176	269.799339427	251.365933497	20.0	0.0	251	18323	5020	366460
72.03154373168945	73	261.965483183	3.65374735215	270.162595301	250.065666351	20.0	0.0	251	18574	5020	371480
72.97417759895325	74	263.025634097	3.68058792261	271.665752988	251.945145215	20.0	0.0	251	18825	5020	376500
73.92380118370056	75	263.304829986	3.74778039404	271.96699089	254.142816117	20.0	0.0	251	19076	5020	381520
74.86144709587097	76	263.876615944	3.74337144374	271.657571926	250.673988801	20.0	0.0	251	19327	5020	386540
75.80307102203369	77	264.544178422	3.79905131369	273.616191053	248.532727867	20.0	0.0	251	19578	5020	391560
76.74970936775208	78	264.947254251	4.20877231903	274.010840964	251.200445204	20.0	0.0	251	19829	5020	396580
77.69234585762024	79	265.895759214	3.767992459	275.435062523	255.288958811	20.0	0.0	251	20080	5020	401600
78.6379873752594	80	266.524097673	3.96165175124	277.053427549	252.772582446	20.0	0.0	251	20331	5020	406620
79.58363556861877	81	266.757337711	3.9883199803	276.463881348	255.785898995	20.0	0.0	251	20582	5020	411640
80.52327489852905	82	267.239786947	4.36497496502	275.488402918	251.221610746	20.0	0.0	251	20833	5020	416660
81.46090412139893	83	268.131186727	4.15956333725	278.56949942	255.577361162	20.0	0.0	251	21084	5020	421680
82.41555285453796	84	268.777157062	4.04859891266	279.996514913	253.183906287	20.0	0.0	251	21335	5020	426700
83.353182554245	85	269.910800334	4.38051115576	280.406590476	258.31392663	20.0	0.0	251	21586	5020	431720
84.29980778694153	86	270.579079069	4.30286124504	282.842591644	257.009884902	20.0	0.0	251	21837	5020	436740
85.238440990448	87	272.124200573	3.98504302205	283.767819984	260.179618865	20.0	0.0	251	22088	5020	441760
86.17307257652283	88	273.760056599	3.5076546219	286.382776894	261.053891813	20.0	0.0	251	22339	5020	446780
87.11172437667847	89	274.41536307	3.75024584952	283.572625344	262.463665009	20.0	0.0	251	22590	5020	451800
88.09238123893738	90	274.935267332	3.6147383527	285.275387753	263.102536877	20.0	0.0	251	22841	5020	456820
89.07904744148254	91	275.69353743	3.76764279548	284.923156013	264.278713671	20.0	0.0	251	23092	5020	461840
90.01867389678955	92	276.817885823	3.83703676676	285.41690894	261.040942189	20.0	0.0	251	23343	5020	466860
90.96430706977844	93	278.284623355	3.33025783431	286.562399273	267.674376677	20.0	0.0	251	23594	5020	471880
91.90594339370728	94	278.758506529	3.49508255897	289.286445728	267.865707797	20.0	0.0	251	23845	5020	476900
92.95466256141663	95	279.491736371	3.19086703985	289.563853281	268.581673418	20.0	0.0	251	24096	5020	481920
93.92732119560242	96	280.240488739	3.43962176574	289.578468598	271.490902214	20.0	0.0	251	24347	5020	486940
94.89496302604675	97	280.96694451	3.43257397646	291.321662818	270.637145849	20.0	0.0	251	24598	5020	491960
95.84860730171204	98	281.802733416	3.37178323003	290.893961907	267.772882736	20.0	0.0	251	24849	5020	496980
96.83827328681946	99	282.246699535	3.28369121575	291.158841663	272.773409935	20.0	0.0	251	25100	5020	502000
