Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.9770143032073975	0	-671.087963051	72.0797889263	-487.248008571	-823.785040212	20.0	0.0	251	251	5020	5020
3.236873149871826	1	-647.447067287	70.1302486949	-422.722779301	-782.937674071	20.0	0.0	251	502	5020	10040
4.233564853668213	2	-613.200094416	72.8250543913	-435.851654596	-776.968440906	20.0	0.0	251	753	5020	15060
5.221225738525391	3	-578.000384778	73.3871479727	-384.938149265	-756.530740549	20.0	0.0	251	1004	5020	20080
6.21090030670166	4	-538.18623956	75.7873950368	-339.296226228	-716.89830729	20.0	0.0	251	1255	5020	25100
7.19458794593811	5	-515.46071603	76.2606998783	-343.731650925	-652.925747667	20.0	0.0	251	1506	5020	30120
8.179249286651611	6	-479.293598173	82.4261313236	-275.119421113	-667.987218614	20.0	0.0	251	1757	5020	35140
9.163930177688599	7	-443.37317761	81.6828021041	-245.881711491	-612.627358987	20.0	0.0	251	2008	5020	40160
10.143598794937134	8	-406.501854808	80.2656166917	-224.592286497	-596.424463461	20.0	0.0	251	2259	5020	45180
11.120259523391724	9	-386.059988455	83.4353454789	-175.988377932	-594.623631648	20.0	0.0	251	2510	5020	50200
12.096925258636475	10	-347.763380699	85.9075905499	-160.840500071	-527.951518441	20.0	0.0	251	2761	5020	55220
13.08259654045105	11	-316.091023303	81.4981387902	-161.180351124	-492.922550261	20.0	0.0	251	3012	5020	60240
14.099437475204468	12	-281.917818279	78.1580504835	-116.318407747	-465.482267742	20.0	0.0	251	3263	5020	65260
15.059091567993164	13	-257.387305775	80.7999015104	-78.6886189397	-433.055506911	20.0	0.0	251	3514	5020	70280
16.027750968933105	14	-236.034473281	78.6830209507	-52.0015433003	-426.287921307	20.0	0.0	251	3765	5020	75300
16.99140977859497	15	-208.523817337	72.2497361131	-47.8581831829	-382.512403828	20.0	0.0	251	4016	5020	80320
17.94405770301819	16	-186.147128002	79.2004177391	-39.9474223735	-366.318219214	20.0	0.0	251	4267	5020	85340
18.9017117023468	17	-151.797399299	77.8840082791	4.31763850101	-337.175045502	20.0	0.0	251	4518	5020	90360
19.864370822906494	18	-132.604919837	72.3250758633	43.1379290979	-322.884456307	20.0	0.0	251	4769	5020	95380
20.83405876159668	19	-102.09257102	74.3226907416	42.9729121467	-302.182597674	20.0	0.0	251	5020	5020	100400
21.80571174621582	20	-84.3541760167	72.4278255462	52.1082629214	-245.995976769	20.0	0.0	251	5271	5020	105420
22.774407863616943	21	-60.5731911833	69.3326909048	58.1752834177	-239.397697636	20.0	0.0	251	5522	5020	110440
23.731063842773438	22	-37.5117289493	68.4494683204	112.830596108	-218.56263281	20.0	0.0	251	5773	5020	115460
24.711727619171143	23	-6.58731725649	62.9126790758	100.086001929	-195.454784711	20.0	0.0	251	6024	5020	120480
25.697399377822876	24	13.3625556553	61.0176708579	136.222121196	-163.331476542	20.0	0.0	251	6275	5020	125500
26.677067279815674	25	35.7869520378	58.0286120259	144.857219945	-140.697629198	20.0	0.0	251	6526	5020	130520
27.65973734855652	26	48.1731854453	52.5986478912	144.994764929	-108.384407947	20.0	0.0	251	6777	5020	135540
28.64542007446289	27	72.7815178458	47.9233963204	176.15704711	-91.697975921	20.0	0.0	251	7028	5020	140560
29.624080657958984	28	93.4511385117	43.1443244662	181.998813494	-109.294536494	20.0	0.0	251	7279	5020	145580
30.59374165534973	29	108.515856397	37.5160200116	191.479320525	-38.8702482244	20.0	0.0	251	7530	5020	150600
