1.1452202796936035	0	-780.052493429	92.3873807641	-508.028537726	-983.18744727	20.0	0.0	65	65	1300	1300
1.61397385597229	1	-787.427271994	104.470015492	-502.297046623	-1008.39452403	20.0	0.0	65	130	1300	2600
2.0046064853668213	2	-765.706743792	81.778547497	-584.549824865	-991.562125587	20.0	0.0	65	195	1300	3900
2.3952317237854004	3	-798.570039057	84.2204488466	-646.455889666	-985.11517466	20.0	0.0	65	260	1300	5200
2.801473617553711	4	-772.177823089	100.540461726	-579.693424467	-974.635560901	20.0	0.0	65	325	1300	6500
3.1935746669769287	5	-748.673078517	96.7736613288	-448.149840272	-993.89232194	20.0	0.0	65	390	1300	7800
3.584214925765991	6	-747.820169543	91.9023826296	-504.259079704	-934.589209147	20.0	0.0	65	455	1300	9100
4.119112968444824	7	-736.453816957	89.4383929869	-483.131289079	-903.491446705	20.0	0.0	65	520	1300	10400
4.760409116744995	8	-710.523121261	93.7568065558	-481.570869206	-938.179308824	20.0	0.0	65	585	1300	11700
11.082107305526733	9	-687.514483263	105.599338571	-468.679388312	-963.85782653	20.0	0.0	65	650	1300	13000
11.550862550735474	10	-630.497355573	88.541649219	-456.28026981	-854.009435773	20.0	0.0	65	715	1300	14300
12.08385181427002	11	-626.791074929	101.962445804	-430.306966396	-902.66699183	20.0	0.0	65	780	1300	15600
12.630711793899536	12	-619.414508553	88.2037396263	-441.302706341	-822.339118806	20.0	0.0	65	845	1300	16900
13.13254976272583	13	-597.978878155	91.1851826929	-392.200656838	-874.759808338	20.0	0.0	65	910	1300	18200
13.538792610168457	14	-554.90828552	95.6619089935	-371.888903591	-781.802921398	20.0	0.0	65	975	1300	19500
14.010375022888184	15	-541.473134496	87.8584078884	-333.848302124	-757.20846917	20.0	0.0	65	1040	1300	20800
14.55723762512207	16	-510.25441714	95.2559157752	-283.53711807	-717.426201805	20.0	0.0	65	1105	1300	22100
15.011767387390137	17	-483.520373635	101.4397318	-268.958808461	-672.936940913	20.0	0.0	65	1170	1300	23400
15.386770009994507	18	-482.737361725	101.977584218	-293.957339176	-778.497739623	20.0	0.0	65	1235	1300	24700
15.777418851852417	19	-452.299252991	101.548738318	-235.49791127	-745.535589945	20.0	0.0	65	1300	1300	26000
16.15445375442505	20	-452.072334085	93.7828645552	-252.513700162	-655.673034969	20.0	0.0	65	1365	1300	27300
16.545066118240356	21	-409.148811521	104.211458122	-222.249421109	-640.123581982	20.0	0.0	65	1430	1300	28600
16.937692403793335	22	-386.586899637	103.105766529	-153.420611197	-634.701743182	20.0	0.0	65	1495	1300	29900
17.32832145690918	23	-368.088370666	92.7481975155	-192.646194099	-597.692964787	20.0	0.0	65	1560	1300	31200
17.703335285186768	24	-384.102518791	106.378806306	-155.581740262	-600.973538582	20.0	0.0	65	1625	1300	32500
18.096559762954712	25	-329.084807601	98.8793236149	-114.940684225	-563.238199289	20.0	0.0	65	1690	1300	33800
18.57795739173889	26	-314.726413053	102.998874076	-131.593834355	-622.534880977	20.0	0.0	65	1755	1300	35100
18.984197854995728	27	-303.754309946	98.4115382226	-142.733002932	-565.522066745	20.0	0.0	65	1820	1300	36400
19.45296549797058	28	-277.577044226	100.382998098	-103.078305112	-478.807057912	20.0	0.0	65	1885	1300	37700
19.874831199645996	29	-257.56286307	108.135885465	-57.8647072226	-459.321611272	20.0	0.0	65	1950	1300	39000
20.296709775924683	30	-241.292319461	101.357878138	-48.5504059204	-489.450085683	20.0	0.0	65	2015	1300	40300
20.734227657318115	31	-250.554670267	101.079209936	-40.5141775683	-483.313957827	20.0	0.0	65	2080	1300	41600
21.258514881134033	32	-198.850856333	81.9784232957	-32.7990313405	-394.025104339	20.0	0.0	65	2145	1300	42900
21.8522686958313	33	-174.08718311	95.4925930196	-26.607783811	-415.394614146	20.0	0.0	65	2210	1300	44200
22.27414894104004	34	-148.414184201	90.4562262742	46.8615336182	-348.431493158	20.0	0.0	65	2275	1300	45500
22.66478967666626	35	-136.442856442	99.1654744985	33.5146154559	-376.83099491	20.0	0.0	65	2340	1300	46800
23.133530855178833	36	-111.49984091	84.4847416087	36.7954335798	-326.505367159	20.0	0.0	65	2405	1300	48100
23.55540943145752	37	-100.510237967	74.5622014207	94.815076846	-319.390194562	20.0	0.0	65	2470	1300	49400
24.180445671081543	38	-75.5432568579	79.6155822256	61.3570067738	-294.584139568	20.0	0.0	65	2535	1300	50700
24.758546113967896	39	-50.2524807874	81.8712061871	97.6131230615	-330.764850587	20.0	0.0	65	2600	1300	52000
25.305445432662964	40	-25.3271669017	70.1524692878	85.0661076735	-266.477339965	20.0	0.0	65	2665	1300	53300
25.83669376373291	41	-16.7364406183	68.4376655015	115.35561165	-200.085016586	20.0	0.0	65	2730	1300	54600
26.289823293685913	42	17.6806118109	57.8285007379	119.795445268	-170.532084496	20.0	0.0	65	2795	1300	55900
26.711689472198486	43	17.5677612888	71.7159648071	121.450156238	-194.027791524	20.0	0.0	65	2860	1300	57200
27.09572124481201	44	30.5153377531	65.3376182614	133.183909433	-182.370867695	20.0	0.0	65	2925	1300	58500
27.520447492599487	45	62.7923460455	58.0378192451	154.921947469	-134.815398261	20.0	0.0	65	2990	1300	59800
28.051690578460693	46	67.5216303229	70.7462836597	168.756262197	-229.135987237	20.0	0.0	65	3055	1300	61100
28.454895496368408	47	78.0621245557	60.0143106131	166.712156218	-78.416686999	20.0	0.0	65	3120	1300	62400
28.82991099357605	48	93.6878034611	52.99686357	192.423916998	-74.1597586901	20.0	0.0	65	3185	1300	63700
29.22054672241211	49	98.2336437048	55.4269995076	191.069416694	-53.335604435	20.0	0.0	65	3250	1300	65000
29.611162900924683	50	114.107609713	51.4445521136	190.884835678	-48.2021590592	20.0	0.0	65	3315	1300	66300
30.001797437667847	51	119.395471535	52.4850442681	205.767131729	-59.167521426	20.0	0.0	65	3380	1300	67600
30.5174241065979	52	143.114313466	50.2427229076	223.863048404	-95.2839291113	20.0	0.0	65	3445	1300	68900
30.93931269645691	53	143.197745839	48.86446677	209.239632326	-11.153285633	20.0	0.0	65	3510	1300	70200
31.35009765625	54	153.540909915	48.6485086517	227.286383587	-28.5146532493	20.0	0.0	65	3575	1300	71500
31.850104331970215	55	176.283024786	35.6839346194	239.118119268	22.7088272871	20.0	0.0	65	3640	1300	72800
32.24073100090027	56	165.869135872	44.5681099704	219.15366945	-26.2092326107	20.0	0.0	65	3705	1300	74100
32.70949864387512	57	175.922587707	35.5988804336	233.51360938	61.1250519523	20.0	0.0	65	3770	1300	75400
33.27199959754944	58	187.374308558	31.327951469	231.937295172	74.8321189572	20.0	0.0	65	3835	1300	76700
34.1511595249176	59	186.151466001	38.9396525335	242.406896767	41.7381751724	20.0	0.0	65	3900	1300	78000
34.60430335998535	60	199.26509633	29.2815854773	233.708232516	66.8055492767	20.0	0.0	65	3965	1300	79300
35.37059712409973	61	203.472480116	30.3196686502	242.521887571	82.5844668337	20.0	0.0	65	4030	1300	80600
35.964338541030884	62	206.609761621	31.1042309351	243.51038849	34.1150656781	20.0	0.0	65	4095	1300	81900
36.48000478744507	63	206.495974178	28.3800395382	243.259087169	56.3257804175	20.0	0.0	65	4160	1300	83200
36.904125928878784	64	211.283468085	27.8183867585	249.725797187	83.4288092353	20.0	0.0	65	4225	1300	84500
37.32602286338806	65	208.143143822	31.4927217446	248.005751102	68.3437265153	20.0	0.0	65	4290	1300	85800
37.73283648490906	66	217.574192763	19.3086148469	247.142709546	159.832858042	20.0	0.0	65	4355	1300	87100
38.13909840583801	67	220.873369206	21.1756255477	256.342617176	111.334992791	20.0	0.0	65	4420	1300	88400
38.503193378448486	68	220.878816631	15.6370142312	249.818630175	177.088881905	20.0	0.0	65	4485	1300	89700
38.89382219314575	69	216.393644433	27.1583145779	246.947861806	80.8651268589	20.0	0.0	65	4550	1300	91000
39.29705286026001	70	222.955939805	19.1393594752	260.803049552	143.4560824	20.0	0.0	65	4615	1300	92300
39.812665700912476	71	224.346476519	18.6705907804	261.889672548	161.944078899	20.0	0.0	65	4680	1300	93600
40.22099733352661	72	226.118259281	16.9840353123	262.140406102	185.70725653	20.0	0.0	65	4745	1300	94900
40.61162090301514	73	229.020635691	15.3804418032	256.215421946	175.141126501	20.0	0.0	65	4810	1300	96200
41.00223660469055	74	230.442646967	14.3958765058	259.058296726	194.731161498	20.0	0.0	65	4875	1300	97500
41.39381790161133	75	233.987873825	10.7656354645	254.123658455	208.532275354	20.0	0.0	65	4940	1300	98800
41.80006980895996	76	233.451554212	15.120552733	274.557675536	171.066421368	20.0	0.0	65	5005	1300	100100
42.19196438789368	77	232.797127113	12.6535525155	266.088092527	203.447035361	20.0	0.0	65	5070	1300	101400
42.61383366584778	78	237.983861307	13.1988018798	267.971820292	213.172383619	20.0	0.0	65	5135	1300	102700
43.11781930923462	79	236.276175781	14.4260227299	274.718216491	197.463114325	20.0	0.0	65	5200	1300	104000
43.570950746536255	80	238.47444779	12.6568325208	264.799599006	213.41233811	20.0	0.0	65	5265	1300	105300
44.11955904960632	81	238.494045954	12.318952012	263.309902233	212.04430553	20.0	0.0	65	5330	1300	106600
44.541441440582275	82	237.611625293	12.7850405282	270.044307793	203.111664862	20.0	0.0	65	5395	1300	107900
44.97894215583801	83	241.380170527	12.2141350435	276.751598796	212.903621986	20.0	0.0	65	5460	1300	109200
45.370545387268066	84	240.263673952	11.93615978	267.391811733	210.313944815	20.0	0.0	65	5525	1300	110500
45.76117444038391	85	237.452842067	13.5069392583	261.483961322	201.380781581	20.0	0.0	65	5590	1300	111800
46.12150812149048	86	239.9008614	16.518383984	281.444146942	196.507412528	20.0	0.0	65	5655	1300	113100
46.54340720176697	87	241.518725207	12.8213044257	266.561211646	212.642576528	20.0	0.0	65	5720	1300	114400
46.934019327163696	88	238.609977234	15.5621287984	271.817116491	180.815588559	20.0	0.0	65	5785	1300	115700
47.341288328170776	89	242.766733468	11.7474073507	276.280198241	217.95686592	20.0	0.0	65	5850	1300	117000
47.747536182403564	90	239.257866996	11.9841285596	260.469222225	208.280260485	20.0	0.0	65	5915	1300	118300
48.14171648025513	91	244.835792766	14.2452787593	279.251164637	221.527134005	20.0	0.0	65	5980	1300	119600
48.53234529495239	92	243.404579672	14.5842997683	283.597588952	212.751215317	20.0	0.0	65	6045	1300	120900
48.93858242034912	93	245.109978061	12.0938983433	276.035248354	215.655318847	20.0	0.0	65	6110	1300	122200
49.34670805931091	94	245.390648468	13.8495239231	281.316711687	210.489242677	20.0	0.0	65	6175	1300	123500
49.737338066101074	95	243.448392815	13.5354050986	273.4600963	210.209878211	20.0	0.0	65	6240	1300	124800
50.14498043060303	96	243.597035381	11.8871408832	266.042902356	213.548737741	20.0	0.0	65	6305	1300	126100
50.53563094139099	97	243.027770649	13.4240863045	276.121170181	208.137650752	20.0	0.0	65	6370	1300	127400
50.97311329841614	98	243.50116251	14.4488808562	269.691597746	209.906874786	20.0	0.0	65	6435	1300	128700
51.3494656085968	99	244.416790434	12.599449966	274.332262159	210.64319807	20.0	0.0	65	6500	1300	130000
51.74463415145874	100	244.084778566	13.2119445226	280.813878726	211.372908798	20.0	0.0	65	6565	1300	131300
52.163941621780396	101	245.523386342	12.5233239663	274.612417116	220.439531974	20.0	0.0	65	6630	1300	132600
52.55455756187439	102	246.761154882	12.2746019157	275.877902004	222.892330679	20.0	0.0	65	6695	1300	133900
