Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.6111383438110352	0	-745.259830077	68.857812722	-585.065966028	-900.41874003	20.0	0.0	65	65	1300	1300
2.4117133617401123	1	-734.187864479	70.7868615071	-577.176766119	-893.051766597	20.0	0.0	65	130	1300	2600
2.7079131603240967	2	-719.602091827	86.903191898	-553.780967148	-966.518682277	20.0	0.0	65	195	1300	3900
3.022134780883789	3	-664.615613034	82.2188311221	-486.905257573	-839.343251033	20.0	0.0	65	260	1300	5200
3.316342353820801	4	-626.207961279	82.4173214481	-450.625594452	-823.478804298	20.0	0.0	65	325	1300	6500
3.6115517616271973	5	-607.957815297	61.0351490842	-458.081809306	-766.901543425	20.0	0.0	65	390	1300	7800
3.923771381378174	6	-561.452409416	76.5373853661	-400.02231927	-735.843338195	20.0	0.0	65	455	1300	9100
4.210974454879761	7	-532.889377978	74.2065336117	-320.655722005	-709.244981021	20.0	0.0	65	520	1300	10400
4.507183790206909	8	-502.813443124	56.3352080121	-379.942722358	-646.491404019	20.0	0.0	65	585	1300	11700
4.8194053173065186	9	-490.912734957	70.2533787915	-315.011741956	-651.323177236	20.0	0.0	65	650	1300	13000
5.1186158657073975	10	-458.534684858	60.6420385782	-272.242640117	-595.058508666	20.0	0.0	65	715	1300	14300
5.418830633163452	11	-433.99132357	75.4678542807	-294.507613544	-628.202594943	20.0	0.0	65	780	1300	15600
5.716038227081299	12	-409.753642099	67.0653580948	-246.076974558	-575.481182995	20.0	0.0	65	845	1300	16900
6.01024603843689	13	-373.37167982	70.4993171129	-193.369205936	-521.336885293	20.0	0.0	65	910	1300	18200
6.341482877731323	14	-342.9681352	56.1970567572	-221.072255701	-472.203199569	20.0	0.0	65	975	1300	19500
6.682721853256226	15	-309.179518166	57.3907481854	-197.28974449	-449.213842689	20.0	0.0	65	1040	1300	20800
7.006951570510864	16	-290.551103046	54.6675743406	-161.014545408	-433.8440432	20.0	0.0	65	1105	1300	22100
7.301172733306885	17	-275.295074283	57.734460653	-137.417926287	-389.976876272	20.0	0.0	65	1170	1300	23400
7.640401363372803	18	-228.76201834	58.0230388164	-103.854837939	-359.473218815	20.0	0.0	65	1235	1300	24700
7.9776530265808105	19	-213.064421984	52.3761448299	-91.5925190995	-335.257728115	20.0	0.0	65	1300	1300	26000
8.283854484558105	20	-194.159276907	51.6968027074	-89.183478946	-343.048089193	20.0	0.0	65	1365	1300	27300
8.592071771621704	21	-175.840778596	56.0247180801	-74.8763684063	-342.740892786	20.0	0.0	65	1430	1300	28600
8.90229082107544	22	-136.452944234	59.2425937549	3.73058712147	-249.553693487	20.0	0.0	65	1495	1300	29900
9.213523864746094	23	-123.615925944	56.6929288701	-14.5078534525	-295.807129669	20.0	0.0	65	1560	1300	31200
9.51372241973877	24	-93.8639600366	51.982951622	19.7134739589	-239.763256904	20.0	0.0	65	1625	1300	32500
9.807944536209106	25	-49.7171373338	56.2202564227	54.6772820358	-238.208877313	20.0	0.0	65	1690	1300	33800
10.11314606666565	26	-44.1839100475	60.0261720891	69.1669787967	-218.4373445	20.0	0.0	65	1755	1300	35100
10.407356262207031	27	-27.1336935206	61.6772014238	76.3107487653	-169.987822715	20.0	0.0	65	1820	1300	36400
10.777615785598755	28	2.58370576535	49.3096083036	108.35094095	-120.397676809	20.0	0.0	65	1885	1300	37700
11.180901050567627	29	35.1136745251	64.4195213367	139.940066162	-126.575801346	20.0	0.0	65	1950	1300	39000
11.578181743621826	30	40.632324489	51.5871801791	132.72943631	-100.486116367	20.0	0.0	65	2015	1300	40300
11.989472389221191	31	74.6091900784	48.714925595	164.835773961	-72.8412770205	20.0	0.0	65	2080	1300	41600
12.382750511169434	32	82.8378829179	49.0928781999	169.69215202	-51.7710473212	20.0	0.0	65	2145	1300	42900
12.794041872024536	33	108.293987718	49.1736076898	204.921885726	-33.0458035667	20.0	0.0	65	2210	1300	44200
13.201328992843628	34	133.772552104	38.6970455662	194.617221047	-1.10303805681	20.0	0.0	65	2275	1300	45500
13.631633996963501	35	129.115141669	43.9732816388	193.903934977	7.65727777754	20.0	0.0	65	2340	1300	46800
14.083953857421875	36	158.279880777	37.743626786	207.689500968	4.09066442051	20.0	0.0	65	2405	1300	48100
14.484235763549805	37	165.646766716	37.4953467053	215.616693478	7.05114820504	20.0	0.0	65	2470	1300	49400
14.889522790908813	38	171.498159654	37.1937651542	225.366482944	38.2447100449	20.0	0.0	65	2535	1300	50700
15.277798175811768	39	182.96620094	29.7921392152	228.49862171	71.3845046326	20.0	0.0	65	2600	1300	52000
15.676079511642456	40	188.210928001	29.2116974012	231.900196346	42.8937144112	20.0	0.0	65	2665	1300	53300
16.063353300094604	41	202.445514572	26.1713693613	236.45053715	72.3644473794	20.0	0.0	65	2730	1300	54600
16.471641540527344	42	208.540457797	18.5300525993	240.3229527	155.601184332	20.0	0.0	65	2795	1300	55900
16.8689227104187	43	209.251585284	21.1826547676	239.932688232	141.352568544	20.0	0.0	65	2860	1300	57200
17.264200925827026	44	216.919085441	14.6738202219	245.056304816	173.082151059	20.0	0.0	65	2925	1300	58500
17.669487237930298	45	222.779817462	11.5097469963	241.723308865	192.855731811	20.0	0.0	65	2990	1300	59800
18.071772575378418	46	220.740723789	15.7607960117	252.304288339	166.01779302	20.0	0.0	65	3055	1300	61100
18.476057529449463	47	224.903430187	16.0274958441	271.09251974	163.375879718	20.0	0.0	65	3120	1300	62400
18.88534688949585	48	228.34189581	15.9315695546	261.449559286	181.916081481	20.0	0.0	65	3185	1300	63700
19.284628868103027	49	230.790330871	15.4906736751	261.487750742	191.843429724	20.0	0.0	65	3250	1300	65000
19.68491220474243	50	231.189608496	12.3823232214	257.743845608	209.968424898	20.0	0.0	65	3315	1300	66300
20.08119225502014	51	236.059133489	12.2276849865	262.972569062	208.02053671	20.0	0.0	65	3380	1300	67600
20.477472066879272	52	232.749043962	11.1756566677	253.294702869	198.813242789	20.0	0.0	65	3445	1300	68900
20.86975073814392	53	235.460226619	12.4621505692	256.594106075	210.150629203	20.0	0.0	65	3510	1300	70200
21.257023096084595	54	236.982900449	13.6514640926	268.724138602	204.414062031	20.0	0.0	65	3575	1300	71500
21.656306266784668	55	236.435314308	13.6855347411	270.888650782	206.285002328	20.0	0.0	65	3640	1300	72800
22.058590173721313	56	237.728659119	11.8265969402	264.832480595	212.084784419	20.0	0.0	65	3705	1300	74100
22.450867414474487	57	232.743307868	17.0420923333	269.791668935	161.782416376	20.0	0.0	65	3770	1300	75400
22.851150274276733	58	240.847380646	11.1771660695	263.161590323	216.405541418	20.0	0.0	65	3835	1300	76700
23.266443490982056	59	237.519679964	12.2249214785	267.858906908	212.7113546	20.0	0.0	65	3900	1300	78000
23.661722898483276	60	239.390548089	14.2906728287	280.225478256	210.27082725	20.0	0.0	65	3965	1300	79300
24.048997402191162	61	237.615550711	13.6209201966	272.171623993	209.395883233	20.0	0.0	65	4030	1300	80600
24.44727849960327	62	237.286006945	13.7967696943	279.573884406	206.02076375	20.0	0.0	65	4095	1300	81900
24.85556674003601	63	240.188799699	13.1442931111	268.43063169	214.11642664	20.0	0.0	65	4160	1300	83200
25.2458438873291	64	238.368309396	12.0087621534	262.962012474	206.924470527	20.0	0.0	65	4225	1300	84500
25.651129961013794	65	239.812346298	14.316912557	268.075260594	200.681568017	20.0	0.0	65	4290	1300	85800
26.058416843414307	66	241.660928165	12.3672156948	281.170798378	201.264181155	20.0	0.0	65	4355	1300	87100
26.45470094680786	67	242.867857043	14.2999249294	279.715446332	199.570588879	20.0	0.0	65	4420	1300	88400
26.85698127746582	68	241.275794831	12.2644632158	265.872492547	213.782019357	20.0	0.0	65	4485	1300	89700
27.2522611618042	69	241.380349098	12.7840430426	267.244630195	208.899859877	20.0	0.0	65	4550	1300	91000
27.646539449691772	70	242.015151014	13.4313104301	276.766453806	216.32150588	20.0	0.0	65	4615	1300	92300
28.05282735824585	71	240.896385644	13.9343396432	279.404612823	213.360691333	20.0	0.0	65	4680	1300	93600
28.446104764938354	72	239.889416625	13.5254527755	272.682069289	209.13711759	20.0	0.0	65	4745	1300	94900
28.853393077850342	73	243.860934031	13.2580837316	273.120551039	209.275228295	20.0	0.0	65	4810	1300	96200
29.248672485351562	74	242.684024922	14.0690737086	278.873065129	213.139636619	20.0	0.0	65	4875	1300	97500
29.65495991706848	75	238.150813013	11.4446993055	263.849212838	211.57001464	20.0	0.0	65	4940	1300	98800
30.050239324569702	76	242.076103179	12.793859701	281.559532674	212.620666587	20.0	0.0	65	5005	1300	100100
30.445518732070923	77	241.599078299	13.3488709635	273.220317225	211.981517165	20.0	0.0	65	5070	1300	101400
30.84680151939392	78	243.062075347	12.961954454	271.983238725	212.722946526	20.0	0.0	65	5135	1300	102700
31.249085903167725	79	244.307663665	12.9403848143	272.11926978	209.601390595	20.0	0.0	65	5200	1300	104000
31.63736081123352	80	243.875868219	11.7897891496	263.220478236	210.202865845	20.0	0.0	65	5265	1300	105300
32.05365586280823	81	244.643203844	14.1235527764	289.290302478	216.254286456	20.0	0.0	65	5330	1300	106600
32.46394467353821	82	245.557225229	15.5969978719	293.948535559	210.861977148	20.0	0.0	65	5395	1300	107900
32.86222743988037	83	246.113310948	13.0386995178	278.350488874	220.254638842	20.0	0.0	65	5460	1300	109200
33.26150846481323	84	241.987646236	14.1745311167	278.531281452	208.474576546	20.0	0.0	65	5525	1300	110500
33.66279196739197	85	244.861027511	12.6635330129	274.929977697	217.78138128	20.0	0.0	65	5590	1300	111800
34.05707097053528	86	241.449244402	12.5254471989	273.817163588	217.688839974	20.0	0.0	65	5655	1300	113100
34.452351331710815	87	244.415556576	12.6698775934	271.446382232	216.800366075	20.0	0.0	65	5720	1300	114400
34.84662914276123	88	241.778601326	11.0861143296	267.093396533	215.163620398	20.0	0.0	65	5785	1300	115700
35.26392412185669	89	243.291459914	12.8372992328	275.011441723	218.666915997	20.0	0.0	65	5850	1300	117000
35.6802179813385	90	245.95374556	14.5454169175	279.513463215	212.888008369	20.0	0.0	65	5915	1300	118300
36.08950853347778	91	247.465593119	14.1026381148	274.298380924	215.835914931	20.0	0.0	65	5980	1300	119600
36.48678803443909	92	244.271984428	14.0190512502	278.98956037	213.208191006	20.0	0.0	65	6045	1300	120900
36.90208172798157	93	247.948406527	11.5477552018	272.020334266	223.811400965	20.0	0.0	65	6110	1300	122200
37.30036401748657	94	246.355702893	12.2415061774	273.181747953	218.368678444	20.0	0.0	65	6175	1300	123500
37.68963837623596	95	244.707650784	12.3296806506	274.330430433	220.016767167	20.0	0.0	65	6240	1300	124800
38.0979278087616	96	244.790204969	13.0648248047	273.531320628	203.230095192	20.0	0.0	65	6305	1300	126100
38.50021171569824	97	248.987972097	13.6330917599	280.552543144	214.18463206	20.0	0.0	65	6370	1300	127400
38.89449071884155	98	248.002322837	12.6826234621	277.08480908	214.326980132	20.0	0.0	65	6435	1300	128700
39.29477286338806	99	246.103866876	14.4434891961	279.871875828	212.155257171	20.0	0.0	65	6500	1300	130000
39.70106077194214	100	246.804728717	13.756300126	272.647778419	207.897444846	20.0	0.0	65	6565	1300	131300
40.100342750549316	101	247.725330969	11.4396978547	280.29123469	219.262471227	20.0	0.0	65	6630	1300	132600
40.50763154029846	102	249.042354036	11.8021518582	270.223297803	215.581523054	20.0	0.0	65	6695	1300	133900
40.90090894699097	103	249.462809467	12.3777842657	282.401007611	223.269988896	20.0	0.0	65	6760	1300	135200
41.31319999694824	104	249.319163426	14.4675471598	285.376300974	213.470484134	20.0	0.0	65	6825	1300	136500
41.73149561882019	105	244.941395987	11.1377035536	271.015151825	218.285158422	20.0	0.0	65	6890	1300	137800
42.124773263931274	106	249.737607798	11.8195561575	274.173270822	227.366327893	20.0	0.0	65	6955	1300	139100
42.509044885635376	107	248.326356158	12.4053411342	279.062256342	218.558466734	20.0	0.0	65	7020	1300	140400
42.90332365036011	108	243.879997947	14.2699658753	273.14931229	211.570938793	20.0	0.0	65	7085	1300	141700
43.297603130340576	109	248.808196707	12.3075927251	280.961910212	226.820048853	20.0	0.0	65	7150	1300	143000
43.70989489555359	110	250.734292365	11.254980427	280.342446149	222.613068846	20.0	0.0	65	7215	1300	144300
