Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.7955529689788818	0	-648.887581645	89.0540641786	-431.003626292	-902.294069998	20.0	0.0	251	251	5020	5020
2.914308786392212	1	-586.049333955	84.3068063645	-413.226771703	-856.820261911	20.0	0.0	251	502	5020	10040
3.8759891986846924	2	-542.270062195	81.6069209081	-382.070800291	-791.53346617	20.0	0.0	251	753	5020	15060
4.858651638031006	3	-507.919908681	84.0064494042	-355.665459331	-768.632919652	20.0	0.0	251	1004	5020	20080
5.853312015533447	4	-460.552793495	77.9689290062	-298.649396894	-690.604490584	20.0	0.0	251	1255	5020	25100
6.9780707359313965	5	-405.306002816	66.519617933	-277.298013122	-617.351359512	20.0	0.0	251	1506	5020	30120
8.017784595489502	6	-362.765337315	72.2361344291	-209.072199316	-612.844208971	20.0	0.0	251	1757	5020	35140
9.022464752197266	7	-329.766716375	62.4699773065	-201.732693074	-565.83778361	20.0	0.0	251	2008	5020	40160
10.060152292251587	8	-287.039164185	63.0659975284	-144.552366539	-496.941418509	20.0	0.0	251	2259	5020	45180
11.182910203933716	9	-249.001047487	52.9980170702	-113.562172697	-523.151882152	20.0	0.0	251	2510	5020	50200
12.15757942199707	10	-218.009600528	53.5870454099	-107.4442047	-530.521762791	20.0	0.0	251	2761	5020	55220
13.174252986907959	11	-182.596892879	49.0388703002	-54.0459511621	-372.713767998	20.0	0.0	251	3012	5020	60240
14.253995895385742	12	-149.420150861	47.4507390138	-24.7362031494	-399.408601975	20.0	0.0	251	3263	5020	65260
15.24166226387024	13	-126.283080929	50.2593638683	-16.6622264241	-331.841547649	20.0	0.0	251	3514	5020	70280
16.216307878494263	14	-93.4144026242	46.9846567573	4.00044315836	-244.554416992	20.0	0.0	251	3765	5020	75300
17.19398069381714	15	-64.9017571303	48.3528033327	59.2965278815	-251.491688559	20.0	0.0	251	4016	5020	80320
18.181647300720215	16	-46.6759531109	46.5801940439	51.1059364689	-284.612711604	20.0	0.0	251	4267	5020	85340
19.15729308128357	17	-13.3283211016	43.4078529335	83.0512565546	-220.155685584	20.0	0.0	251	4518	5020	90360
20.151964902877808	18	3.5639752083	43.3471812707	81.702791182	-242.40813873	20.0	0.0	251	4769	5020	95380
21.12161922454834	19	30.1674758334	35.5911806367	103.958013455	-112.778760554	20.0	0.0	251	5020	5020	100400
22.121307611465454	20	43.5616803117	37.2461163722	138.78969785	-107.204915575	20.0	0.0	251	5271	5020	105420
23.098955392837524	21	66.3548369811	35.2050363831	158.442824213	-83.5943771168	20.0	0.0	251	5522	5020	110440
24.05461287498474	22	76.4115592419	40.8308100802	160.487265432	-143.611919326	20.0	0.0	251	5773	5020	115460
25.014253616333008	23	92.9626360588	36.5225638283	169.448998121	-49.4968240836	20.0	0.0	251	6024	5020	120480
25.99791431427002	24	112.018522561	32.7366143434	191.899343659	-0.524360948213	20.0	0.0	251	6275	5020	125500
26.965566158294678	25	127.178513893	30.2249864855	190.200860958	-11.6246639364	20.0	0.0	251	6526	5020	130520
27.919230461120605	26	138.900486005	29.6657857174	206.237296595	21.8406963753	20.0	0.0	251	6777	5020	135540
28.893867254257202	27	151.338944094	32.1481359153	218.273396087	-7.58243668959	20.0	0.0	251	7028	5020	140560
29.880547046661377	28	167.129306611	29.4054324921	218.962305014	53.2969074438	20.0	0.0	251	7279	5020	145580
30.829175233840942	29	183.141022498	23.9284189467	231.953389304	62.1753217586	20.0	0.0	251	7530	5020	150600
31.777827739715576	30	189.093529292	23.3293490448	230.937082704	103.424142505	20.0	0.0	251	7781	5020	155620
32.73047089576721	31	197.934962821	25.3477258296	239.246645778	36.1921954944	20.0	0.0	251	8032	5020	160640
33.68311381340027	32	205.483871063	24.0125721466	240.174744682	5.60524579522	20.0	0.0	251	8283	5020	165660
34.63574409484863	33	207.829732912	21.6213230216	241.027954797	102.775299483	20.0	0.0	251	8534	5020	170680
35.60039567947388	34	215.035084556	19.2792788185	245.962394649	129.188531826	20.0	0.0	251	8785	5020	175700
36.56906795501709	35	217.231844129	19.5293502249	247.832570471	113.943828903	20.0	0.0	251	9036	5020	180720
37.52070498466492	36	219.313691292	20.0933625974	246.650164693	120.081748955	20.0	0.0	251	9287	5020	185740
38.47133493423462	37	220.610766721	17.5222428488	250.969081189	149.818193673	20.0	0.0	251	9538	5020	190760
39.43398451805115	38	225.464086195	14.2438034705	256.070420681	159.977298356	20.0	0.0	251	9789	5020	195780
40.38962936401367	39	229.947207656	13.4713448303	255.533229402	178.732866039	20.0	0.0	251	10040	5020	200800
41.34128475189209	40	230.760043578	12.2464718798	255.078189385	183.974306642	20.0	0.0	251	10291	5020	205820
42.28992819786072	41	232.647613845	11.4574645869	258.580065731	196.867983106	20.0	0.0	251	10542	5020	210840
43.239566802978516	42	235.311337383	12.4788571261	260.553824842	175.884418533	20.0	0.0	251	10793	5020	215860
44.19319796562195	43	236.97033533	11.4029045595	256.536849226	175.235066367	20.0	0.0	251	11044	5020	220880
45.15691661834717	44	239.029382491	10.4497749202	259.78730287	208.53912421	20.0	0.0	251	11295	5020	225900
46.11557412147522	45	241.398491855	9.11389590236	261.159811773	213.99084017	20.0	0.0	251	11546	5020	230920
47.056206703186035	46	241.980748829	9.01858402354	258.462107067	206.556247267	20.0	0.0	251	11797	5020	235940
48.001842737197876	47	243.04036414	9.1514764766	263.564528752	209.619311814	20.0	0.0	251	12048	5020	240960
48.951481342315674	48	245.157317066	7.52305391884	261.250269232	217.001681057	20.0	0.0	251	12299	5020	245980
49.895106077194214	49	245.228834723	7.60091704855	262.801446242	221.362931484	20.0	0.0	251	12550	5020	251000
50.85276508331299	50	246.091197084	7.95620435431	260.964920226	215.463337358	20.0	0.0	251	12801	5020	256020
51.80841588973999	51	248.033273407	7.10546072168	266.457700791	227.488605638	20.0	0.0	251	13052	5020	261040
52.76806354522705	52	247.893822482	7.8155866032	264.363474026	224.362812211	20.0	0.0	251	13303	5020	266060
53.708680629730225	53	249.250404763	7.63004268404	264.938245839	224.517396337	20.0	0.0	251	13554	5020	271080
54.65632176399231	54	249.479816652	7.51663498405	265.55216312	224.99048754	20.0	0.0	251	13805	5020	276100
55.59496712684631	55	249.708188918	7.40024861294	266.52915881	226.847515799	20.0	0.0	251	14056	5020	281120
56.544612884521484	56	250.399999859	7.34594056426	267.657342652	226.908632114	20.0	0.0	251	14307	5020	286140
57.486244201660156	57	250.99236988	7.4001317852	268.416096063	222.672659221	20.0	0.0	251	14558	5020	291160
58.43987560272217	58	252.704487541	6.97481148775	270.775551798	234.239293189	20.0	0.0	251	14809	5020	296180
59.402538776397705	59	251.221384553	7.61395780731	269.364919867	217.950209957	20.0	0.0	251	15060	5020	301200
60.34917759895325	60	252.137597146	7.42805338559	270.499810783	223.023322663	20.0	0.0	251	15311	5020	306220
61.30582308769226	61	253.099077625	7.2648728158	270.329203131	228.755195437	20.0	0.0	251	15562	5020	311240
62.260467767715454	62	254.057364607	7.46902463069	270.443148924	224.220062793	20.0	0.0	251	15813	5020	316260
63.21211528778076	63	254.29414187	7.21600572502	269.399684878	224.418673965	20.0	0.0	251	16064	5020	321280
64.15975308418274	64	254.414800658	7.1659966921	270.659466093	235.334228182	20.0	0.0	251	16315	5020	326300
