Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.1318163871765137	0	-548.304022816	91.6396186845	-355.412855735	-733.268376728	20.0	0.0	65	65	1300	1300
1.5912747383117676	1	-515.802738204	100.735596106	-297.096885087	-700.482778137	20.0	0.0	65	130	1300	2600
1.8814682960510254	2	-486.238822374	106.852856586	-285.334669461	-737.160120348	20.0	0.0	65	195	1300	3900
2.213714838027954	3	-441.550727399	94.5894766352	-241.327729233	-693.510887351	20.0	0.0	65	260	1300	5200
2.5639491081237793	4	-418.966226286	88.7475515066	-223.808109029	-662.810468027	20.0	0.0	65	325	1300	6500
2.8781723976135254	5	-376.856686171	94.0962442255	-162.248380765	-624.5012617	20.0	0.0	65	390	1300	7800
3.2034144401550293	6	-338.804084203	82.38856465	-183.777366676	-500.131362893	20.0	0.0	65	455	1300	9100
3.5196259021759033	7	-323.642390404	94.2647515749	-152.85587505	-583.77536783	20.0	0.0	65	520	1300	10400
3.8278439044952393	8	-283.654245061	75.0093871059	-157.918546872	-436.850695005	20.0	0.0	65	585	1300	11700
4.15407395362854	9	-254.127461575	76.0677710548	-40.9505095809	-413.697313942	20.0	0.0	65	650	1300	13000
4.466294288635254	10	-230.004567879	75.5951909276	-91.7311899774	-427.520616109	20.0	0.0	65	715	1300	14300
4.782518148422241	11	-196.359428317	66.9350628373	-37.5195985943	-333.803798618	20.0	0.0	65	780	1300	15600
5.097746133804321	12	-166.812128096	71.5275865239	-29.3630686369	-383.778809809	20.0	0.0	65	845	1300	16900
5.421982049942017	13	-153.132910169	59.0423909465	-19.8411451297	-324.049977506	20.0	0.0	65	910	1300	18200
5.7361931800842285	14	-116.456169766	75.8110940379	42.2613443318	-344.884124409	20.0	0.0	65	975	1300	19500
6.0484137535095215	15	-76.9667200636	74.4651924216	90.6625139755	-347.045814918	20.0	0.0	65	1040	1300	20800
6.36264967918396	16	-45.3913655998	56.4834178214	58.7439540899	-182.974526582	20.0	0.0	65	1105	1300	22100
6.682861328125	17	-32.7289730354	52.5755935404	87.6579067876	-227.119671305	20.0	0.0	65	1170	1300	23400
6.998084306716919	18	-5.13175567459	58.5484472738	98.9480904609	-184.203260715	20.0	0.0	65	1235	1300	24700
7.321313142776489	19	20.797417967	59.2829127617	123.276481877	-148.397024126	20.0	0.0	65	1300	1300	26000
7.628529787063599	20	37.5851877638	57.6912340584	147.295398394	-159.904795739	20.0	0.0	65	1365	1300	27300
7.958772659301758	21	58.3136110782	56.5431413283	148.309334079	-126.88269688	20.0	0.0	65	1430	1300	28600
8.27498722076416	22	55.20396486	68.056131885	164.327210137	-108.572673717	20.0	0.0	65	1495	1300	29900
8.584205389022827	23	80.3657285304	61.0783399745	178.013773434	-100.615542051	20.0	0.0	65	1560	1300	31200
8.90443205833435	24	116.638486935	47.2518932726	191.053001488	-21.1492497614	20.0	0.0	65	1625	1300	32500
9.216653108596802	25	117.951320745	53.4493038588	196.274480968	-19.46174301	20.0	0.0	65	1690	1300	33800
9.532876014709473	26	127.276739297	53.9297074665	190.657751478	-83.3993329816	20.0	0.0	65	1755	1300	35100
9.84209394454956	27	145.216632331	44.60448521	202.006336467	-86.6873499072	20.0	0.0	65	1820	1300	36400
