Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
1.1954545974731445	0	-895.711117846	54.1632327401	-766.912148006	-1000.73334636	20.0	0.0	51	51	1020	1020
1.6840641498565674	1	-839.473137179	45.9725798019	-748.706205201	-938.06847396	20.0	0.0	51	102	1020	2040
1.8961899280548096	2	-805.744184291	57.1886561204	-695.911625073	-953.309938621	20.0	0.0	51	153	1020	3060
2.099327802658081	3	-775.359107711	58.4757506997	-646.579295762	-883.186253799	20.0	0.0	51	204	1020	4080
2.3024847507476807	4	-744.990402113	49.9861537965	-606.852911155	-866.784560279	20.0	0.0	51	255	1020	5100
2.5006139278411865	5	-679.560380506	45.9041457396	-577.654815714	-771.449483133	20.0	0.0	51	306	1020	6120
2.7007369995117188	6	-643.42964843	45.8580130563	-542.659153203	-773.47178356	20.0	0.0	51	357	1020	7140
2.902876138687134	7	-618.449153445	47.6852352484	-513.975586276	-720.234252111	20.0	0.0	51	408	1020	8160
3.1020116806030273	8	-585.780154949	48.7251972066	-452.335929162	-681.012879003	20.0	0.0	51	459	1020	9180
3.299192428588867	9	-545.497663677	48.847381647	-448.996724506	-656.854134768	20.0	0.0	51	510	1020	10200
3.502318859100342	10	-522.00036789	44.798298765	-436.762387508	-637.075594879	20.0	0.0	51	561	1020	11220
3.700453996658325	11	-504.448143708	43.962761456	-384.794017198	-598.275291353	20.0	0.0	51	612	1020	12240
3.903592824935913	12	-480.482462678	49.3573497524	-371.9679658	-586.832405755	20.0	0.0	51	663	1020	13260
4.1057305335998535	13	-443.582505192	42.3460248467	-357.07853078	-573.52116239	20.0	0.0	51	714	1020	14280
4.308868646621704	14	-414.866681899	45.4820971262	-313.631178871	-537.527008431	20.0	0.0	51	765	1020	15300
4.5070037841796875	15	-391.851448129	41.6652576446	-286.547184175	-499.686073504	20.0	0.0	51	816	1020	16320
4.708140850067139	16	-362.829807752	39.8151194926	-266.740532872	-425.227901002	20.0	0.0	51	867	1020	17340
4.910279035568237	17	-331.799527603	40.282927899	-245.771102035	-449.938689882	20.0	0.0	51	918	1020	18360
5.11742091178894	18	-307.678351595	39.5616042913	-203.609415019	-407.413489564	20.0	0.0	51	969	1020	19380
5.315555095672607	19	-275.550132981	35.997673288	-212.888814347	-349.194700035	20.0	0.0	51	1020	1020	20400
5.515691757202148	20	-253.793156624	32.5698569919	-178.386567603	-330.761149983	20.0	0.0	51	1071	1020	21420
5.7148277759552	21	-227.207297056	39.462344324	-145.300480898	-308.036300205	20.0	0.0	51	1122	1020	22440
5.9189674854278564	22	-206.73199635	40.1482438589	-98.9049721842	-286.257569707	20.0	0.0	51	1173	1020	23460
6.120103597640991	23	-175.209210317	34.3883071332	-65.173072229	-241.431992307	20.0	0.0	51	1224	1020	24480
6.319239377975464	24	-148.375987335	51.9356340803	9.7075353921	-248.981113918	20.0	0.0	51	1275	1020	25500
6.525379419326782	25	-128.076492802	41.1182343413	-45.6912528764	-217.937239446	20.0	0.0	51	1326	1020	26520
6.724515676498413	26	-104.320043845	40.6453929187	-18.0515913279	-188.014604625	20.0	0.0	51	1377	1020	27540
6.925652980804443	27	-74.5871611468	33.7867930149	10.0010893731	-155.116699889	20.0	0.0	51	1428	1020	28560
7.128791570663452	28	-57.5941652335	45.8943972621	22.2516699898	-178.307062339	20.0	0.0	51	1479	1020	29580
7.326925754547119	29	-29.4953843284	45.6777517688	91.9264338033	-162.195612758	20.0	0.0	51	1530	1020	30600
7.527062177658081	30	1.76746603993	38.0600450905	73.7165564471	-94.4005428275	20.0	0.0	51	1581	1020	31620
7.7291998863220215	31	25.1308178608	42.8098406778	125.288311143	-87.3465507162	20.0	0.0	51	1632	1020	32640
7.931337833404541	32	43.2677431326	41.6982585401	110.702973062	-118.995247706	20.0	0.0	51	1683	1020	33660
8.131475448608398	33	67.4132059174	38.6478117496	138.088702604	-28.5163935664	20.0	0.0	51	1734	1020	34680
8.334614038467407	34	93.5414095173	33.5647349767	140.826216801	1.03287341671	20.0	0.0	51	1785	1020	35700
8.533748865127563	35	113.162338944	33.5014848693	168.578093369	2.26113119733	20.0	0.0	51	1836	1020	36720
8.734885454177856	36	128.729655159	27.5357212689	173.771746646	70.5180491757	20.0	0.0	51	1887	1020	37740
8.938023090362549	37	152.4247777	24.1484496348	192.898697906	81.318323248	20.0	0.0	51	1938	1020	38760
9.137160539627075	38	167.924535925	21.6886005159	202.844085956	91.904713453	20.0	0.0	51	1989	1020	39780
9.340312242507935	39	172.388482041	23.6396888152	215.149359747	98.9827371608	20.0	0.0	51	2040	1020	40800
9.538446187973022	40	184.683308118	20.2204493194	218.279642292	123.916464034	20.0	0.0	51	2091	1020	41820
9.740584373474121	41	196.815168201	14.9123134875	225.278014965	149.282145361	20.0	0.0	51	2142	1020	42840
9.945724964141846	42	201.664408011	13.4001965811	227.913338626	149.665721024	20.0	0.0	51	2193	1020	43860
10.144859790802002	43	210.578743815	10.2583132798	230.225289913	186.838768271	20.0	0.0	51	2244	1020	44880
10.34799838066101	44	212.011307034	10.0109072671	235.579919344	190.353012884	20.0	0.0	51	2295	1020	45900
10.548134565353394	45	222.41018845	9.11225117253	242.505504309	195.839618263	20.0	0.0	51	2346	1020	46920
10.74526858329773	46	222.961792376	8.13624615394	235.566668894	200.27779537	20.0	0.0	51	2397	1020	47940
10.94440484046936	47	225.684900545	8.74107344952	239.37356889	204.731287542	20.0	0.0	51	2448	1020	48960
