Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
2.2526140213012695	0	-483.226975067	56.6950567105	-349.355570116	-629.778095918	20.0	0.0	251	251	5020	5020
3.696603536605835	1	-451.073187826	47.1587702248	-325.903470998	-591.138112736	20.0	0.0	251	502	5020	10040
4.691276788711548	2	-409.486239179	48.2706704648	-278.970559641	-529.083762584	20.0	0.0	251	753	5020	15060
5.677938222885132	3	-383.879992654	48.0471654275	-260.925818401	-515.603647349	20.0	0.0	251	1004	5020	20080
6.6546149253845215	4	-348.542548493	44.8990994877	-197.439710924	-479.516666719	20.0	0.0	251	1255	5020	25100
7.6272783279418945	5	-324.720711792	42.838020116	-200.502034712	-432.770669891	20.0	0.0	251	1506	5020	30120
8.669988632202148	6	-288.702309234	40.184505713	-184.90426012	-391.042515045	20.0	0.0	251	1757	5020	35140
9.652647018432617	7	-268.384859978	42.0008088053	-164.004987769	-377.676154621	20.0	0.0	251	2008	5020	40160
10.65634274482727	8	-233.002918342	39.9228326239	-116.547657543	-352.865028268	20.0	0.0	251	2259	5020	45180
11.653027296066284	9	-202.041553443	42.6142184355	-93.592165305	-316.286589111	20.0	0.0	251	2510	5020	50200
12.647688865661621	10	-172.747108111	44.0314832026	-54.923126347	-284.693345265	20.0	0.0	251	2761	5020	55220
13.634361505508423	11	-138.030708814	39.588861472	-30.0726739989	-244.358687856	20.0	0.0	251	3012	5020	60240
14.611038446426392	12	-103.941357702	39.0737634924	-0.565897381268	-198.289302453	20.0	0.0	251	3263	5020	65260
15.607730150222778	13	-70.8821727678	38.405658438	20.4648163982	-169.680561042	20.0	0.0	251	3514	5020	70280
16.56936001777649	14	-42.9692180493	39.4572690621	59.6016873705	-140.267621807	20.0	0.0	251	3765	5020	75300
17.57304573059082	15	-14.7994506886	39.0468861947	78.1538899542	-134.364933004	20.0	0.0	251	4016	5020	80320
18.529709815979004	16	13.8115561584	31.9314227476	88.4669279688	-86.6716581856	20.0	0.0	251	4267	5020	85340
19.48334789276123	17	40.010248767	33.2762243056	133.614770486	-86.4650179157	20.0	0.0	251	4518	5020	90360
20.433011531829834	18	64.2553101749	31.6745296595	136.969196926	-27.9806328796	20.0	0.0	251	4769	5020	95380
21.38264298439026	19	88.2790928156	28.0904516627	148.392052855	11.1652238903	20.0	0.0	251	5020	5020	100400
